,adress name,category,place name,place url,road adress name,x,y
66,경기 고양시 덕양구 고양동 227,음식점 > 한식 > 주먹밥 > 봉구스밥버거,봉구스밥버거 고양동점,http://place.map.kakao.com/23981059,경기 고양시 덕양구 혜음로 25,126.90173008244776,37.70285741840218
67,경기 고양시 덕양구 고양동 225-4,음식점 > 한식,고집통,http://place.map.kakao.com/22987494,경기 고양시 덕양구 혜음로 29-5,126.901638845818,37.7032501673041
68,경기 고양시 덕양구 고양동 234-1,"음식점 > 한식 > 육류,고기 > 닭요리",흥부찜닭 고양점,http://place.map.kakao.com/1716011546,경기 고양시 덕양구 혜음로 29-9,126.90135765097831,37.70322650706124
69,경기 고양시 덕양구 고양동 197,"음식점 > 한식 > 육류,고기",산지태한우 소양념갈비 본사직영점,http://place.map.kakao.com/441051260,경기 고양시 덕양구 혜음로 30,126.902083577489,37.7030883620045
70,경기 고양시 덕양구 고양동 221,음식점 > 한식 > 한정식,내고향숯불갈비,http://place.map.kakao.com/968531993,경기 고양시 덕양구 혜음로 29-2,126.9017157324903,37.703419614653534
71,경기 고양시 덕양구 고양동 227,"음식점 > 한식 > 해물,생선",호남식당,http://place.map.kakao.com/10990240,경기 고양시 덕양구 혜음로 25,126.90174822595755,37.702857433521565
72,경기 고양시 덕양구 고양동 128-1,"음식점 > 한식 > 해물,생선 > 장어",꼼선생 고양동본점,http://place.map.kakao.com/468583804,경기 고양시 덕양구 벽제관로 25,126.90137059730385,37.70372565784356
73,경기 고양시 덕양구 고양동 227,음식점 > 한식 > 주먹밥 > 봉구스밥버거,봉구스밥버거 고양동점,http://place.map.kakao.com/23981059,경기 고양시 덕양구 혜음로 25,126.90173008244776,37.70285741840218
74,경기 고양시 덕양구 고양동 225-4,음식점 > 한식,고집통,http://place.map.kakao.com/22987494,경기 고양시 덕양구 혜음로 29-5,126.901638845818,37.7032501673041
75,경기 고양시 덕양구 고양동 234-1,"음식점 > 한식 > 육류,고기 > 닭요리",흥부찜닭 고양점,http://place.map.kakao.com/1716011546,경기 고양시 덕양구 혜음로 29-9,126.90135765097831,37.70322650706124
76,경기 고양시 덕양구 고양동 117-1,음식점 > 한식 > 감자탕 > 참이맛감자탕,참이맛감자탕 고양점,http://place.map.kakao.com/13122427,경기 고양시 덕양구 벽제관로 26,126.90156532299197,37.70396728175155
77,경기 고양시 덕양구 고양동 120-1,"음식점 > 한식 > 육류,고기",우리도한번잘구워보세,http://place.map.kakao.com/1490683922,경기 고양시 덕양구 혜음로 43,126.9019548303765,37.704410885743684
